21/11/2023     LISTADO TESTIGO PERSONAL SIN PRESENTISMO      P g.


          Nro Control    Planta        Mes        Anio
          37007683          C          11          23
          37007785          C          11          23
          37007882          C          11          23
          37008383          C          11          23
          37002455          C          11          23
          37006381          C          11          23
          37006572          C          11          23
          37008082          C          11          23
          37017772          P          11          23
          37017832          P          11          23
          37017984          P          11          23
          37002023          P          11          23
          37003464          P          11          23
          37005123          P          11          23
          37005351          P          11          23
          37006213          P          11          23
          37001755          P          11          23
          37018202          C          11          23
          37006103          P          11          23
          37013192          P          11          23
          37004033          P          11          23
          37005924          P          11          23
          37007633          P          11          23
          37008325          P          11          23
          37008621          P          11          23
          37008804          P          11          23
          37010291          P          11          23
          37010893          P          11          23
          37011491          P          11          23
          37011603          P          11          23
          37013493          P          11          23
          37014892          P          11          23
          37014994          P          11          23
          37015393          P          11          23
          37015403          P          11          23
          37015893          P          11          23
          37017002          P          11          23
          37017395          P          11          23
          37017594          P          11          23
          37019614          P          11          23
          37011501          P          11          23
          37012803          C          11          23
          37009203          C          11          23
          37009805          C          11          23
          37010301          C          11          23
          37010704          C          11          23
          37012604          C          11          23
          37015704          C          11          23
          37016713          C          11          23
          37017214          C          11          23
          38228292          D          11          23
          38004672          P          11          23
          40010741          P          11          23
          40011763          C          11          23
          40009295          P          11          23
          40010212          P          11          23
          41008325          C          11          23
          41010123          C          11          23
          41000754          P          11          23
          41003231          P          11          23
          41003435          P          11          23
          41007604          P          11          23
          41008105          P          11          23
          41010005          P          11          23
          41011624          P          11          23
          41012311          P          11          23
          41013524          P          11          23
          41014305          P          11          23
          41013613          C          11          23
          41007015          P          11          23
          41007112          P          11          23
          41011925          P          11          23
          42001763          P          11          23
          42001933          P          11          23
          42001991          P          11          23
          42002015          C          11          23
          42002112          C          11          23
          42002191          C          11          23
          42002293          C          11          23
          43006632          C          11          23
          43013074          C          11          23
          43013341          C          11          23
          43004211          P          11          23
          43004855          P          11          23
          43008663          P          11          23
          43009012          P          11          23
          43010822          P          11          23
          43012243          P          11          23
          43013634          P          11          23
          43014282          P          11          23
          46002913          P          11          23
          46137535          P          11          23
          47058362          P          11          23
          47138214          P          11          23
          47139045          P          11          23
          47146314          P          11          23
          47150185          C          11          23
          47140782          P          11          23
          47138154          P          11          23
          47138345          P          11          23
          47146885          P          11          23
          47058304          P          11          23
          48005165          P          11          23
          48005233          P          11          23
          48005953          P          11          23
          48010555          C          11          23
          49003773          P          11          23
          49011404          P          11          23
          49006572          C          11          23
          49006585          C          11          23
          49008794          P          11          23
          49004724          P          11          23
          49010495          P          11          23
          49012002          P          11          23
          49013192          P          11          23
          49349514          C          11          23
          49006344          C          11          23
          49013294          P          11          23
          50002913          P          11          23
          50007552          P          11          23
          50007395          C          11          23
          51003545          P          11          23
          51004075          P          11          23
          51011103          C          11          23
          51003985          P          11          23
          51005665          P          11          23
          51017251          P          11          23
          51003532          P          11          23
          51003731          P          11          23
          52002502          P          11          23
          52001645          P          11          23
          52006132          P          11          23
          52006831          P          11          23
          52006933          P          11          23
          52008901          P          11          23
          52011302          P          11          23
          52006844          C          11          23
          52005681          C          11          23
          52006713          C          11          23
          52007191          C          11          23
          52013142          C          11          23
          52012811          P          11          23
          52007015          P          11          23
          52009915          P          11          23
          52010725          P          11          23
          52010822          P          11          23
          52011022          P          11          23
          52011912          P          11          23
          52012523          P          11          23
          52013503          P          11          23
          52013841          P          11          23
          52013914          P          11          23
          52014033          P          11          23
          52014075          P          11          23
          52014151          P          11          23
          52014164          P          11          23
          52014172          P          11          23
          52014245          P          11          23
          55004672          C          11          23
          64005084          C          11          23
          64005181          C          11          23
          64005885          C          11          23
          64005982          C          11          23
          64008341          C          11          23
          64008485          C          11          23
          64008503          C          11          23
          64008613          C          11          23
          64008715          C          11          23
          64008804          C          11          23
          64009855          C          11          23
          64009944          C          11          23
          64010005          C          11          23
          64010092          C          11          23
          64010123          C          11          23
          64010225          C          11          23
          64002015          P          11          23
          64002353          P          11          23
          64004614          P          11          23
          64004761          P          11          23
          64005775          P          11          23
          64006064          P          11          23
          64006535          P          11          23
          64007031          P          11          23
          64007751          P          11          23
          64008163          P          11          23
          64010432          P          11          23
          64004965          P          11          23
          64014033          C          11          23
          64012235          P          11          23
          64013503          P          11          23
          64011755          C          11          23
          64013553          P          11          23
          64013702          P          11          23
          64050301          P          11          23
          64052104          C          11          23
          66014041          C          11          23
          66014122          C          11          23
          66015424          C          11          23
          66015712          C          11          23
          66008184          P          11          23
          66011072          P          11          23
          66011381          P          11          23
          66012515          P          11          23
          66013414          P          11          23
          66013532          P          11          23
          66020571          P          11          23
          66010571          P          11          23
          66014622          P          11          23
          66007735          P          11          23
          66007832          P          11          23
          66007882          P          11          23
          67004012          P          11          23
          67003215          P          11          23
          67003545          P          11          23
          67003692          P          11          23
          67003794          P          11          23
          67003833          P          11          23
          67003854          P          11          23
          67004143          P          11          23
          67004253          P          11          23
          67004321          P          11          23
          67004261          C          11          23
          67004363          C          11          23
          67004371          C          11          23
          68001043          P          11          23
          68002793          P          11          23
          68003891          P          11          23
          68004884          P          11          23
          69073794          P          11          23
          69060791          P          11          23
          69061182          C          11          23
          71008692          C          11          23
          71016695          C          11          23
          71009805          P          11          23
          73000681          P          11          23
          73000911          P          11          23
          73001823          P          11          23
          73002905          P          11          23
          73003464          P          11          23
          73003663          P          11          23
          73003692          P          11          23
          73003702          P          11          23
          73004614          P          11          23
          73004664          P          11          23
          73004915          P          11          23
          73005364          P          11          23
          73005814          P          11          23
          73005843          P          11          23
          73005893          P          11          23
          73005911          P          11          23
          73005974          P          11          23
          73006404          P          11          23
          73006433          P          11          23
          73006441          P          11          23
          73006784          P          11          23
          73006792          P          11          23
          73006831          P          11          23
          73007845          P          11          23
          73007913          P          11          23
          73008003          P          11          23
          73008325          P          11          23
          73008333          P          11          23
          73008794          P          11          23
          73011072          P          11          23
          73106152          P          11          23
          73121372          P          11          23
          73121445          P          11          23
          73122975          P          11          23
          73193044          P          11          23
          73197292          P          11          23
          73198272          P          11          23
          73198303          P          11          23
          73011352          C          11          23
          73012573          C          11          23
          73001242          P          11          23
          73001454          P          11          23
          73002861          P          11          23
          73003032          P          11          23
          73003273          P          11          23
          73003744          P          11          23
          73004724          P          11          23
          73005791          P          11          23
          73006263          P          11          23
          73008074          P          11          23
          73008265          P          11          23
          73005474          C          11          23
          73006373          C          11          23
          73008375          C          11          23
          73009465          C          11          23
          73009473          C          11          23
          73009504          C          11          23
          73009533          C          11          23
          73009562          C          11          23
          73009685          C          11          23
          73009745          C          11          23
          73009892          C          11          23
          73010194          C          11          23
          73010233          C          11          23
          73010505          C          11          23
          73010534          C          11          23
          73011433          C          11          23
          73012023          C          11          23
          73000924          P          11          23
          74030681          P          11          23
          74033883          C          11          23
          74003294          P          11          23
          74029135          P          11          23
          74004253          P          11          23
          74002002          P          11          23
          74004533          P          11          23
          74025301          P          11          23
          74028273          P          11          23
          74028613          P          11          23
          74029101          P          11          23
          74030173          P          11          23
          74030563          P          11          23
          74030791          P          11          23
          75004101          P          11          23
          75103793          P          11          23
          75123691          P          11          23
          75138492          P          11          23
          75178112          P          11          23
          75222822          P          11          23
          75222995          P          11          23
          75223022          P          11          23
          75228802          P          11          23
          75233182          P          11          23
          75247335          P          11          23
          75248483          P          11          23
          75257791          P          11          23
          75263564          P          11          23
          75269455          P          11          23
          75272445          P          11          23
          75281981          P          11          23
          75300722          P          11          23
          75304991          P          11          23
          75305992          P          11          23
          75300141          C          11          23
          75301901          C          11          23
          75303204          C          11          23
          75304603          C          11          23
          75196482          P          11          23
          75299515          C          11          23
          75177255          P          11          23
          75178141          P          11          23
          75196275          P          11          23
          75198641          P          11          23
          75225391          P          11          23
          75244502          P          11          23
          75245485          P          11          23
          75282301          P          11          23
          75284874          P          11          23
          75286473          P          11          23
          75298904          P          11          23
          75052722          P          11          23
          75068362          P          11          23
          75196364          P          11          23
          75198654          P          11          23
          75216363          P          11          23
          75217152          P          11          23
          75217314          P          11          23
          75242584          P          11          23
          75242652          P          11          23
          75246635          P          11          23
          75263873          P          11          23
          75282474          P          11          23
          75284803          P          11          23
          75300094          P          11          23
          75301493          P          11          23
          75305293          P          11          23
          75305395          P          11          23
          75305913          P          11          23
          75304111          C          11          23
          75216025          P          11          23
          75216342          P          11          23
          75221091          P          11          23
          75229002          P          11          23
          75235993          P          11          23
          75236533          P          11          23
          75245532          P          11          23
          75247115          P          11          23
          75284934          P          11          23
          75285304          P          11          23
          75287555          P          11          23
          75298742          C          11          23
          75301325          C          11          23
          75298844          C          11          23
          75299612          C          11          23
          75301121          C          11          23
          75302305          C          11          23
          75304815          C          11          23
          75305303          C          11          23
          75306493          C          11          23
          76226761          C          11          23
          76230451          C          11          23
          76230752          C          11          23
          76231444          C          11          23
          76250443          C          11          23
          76252241          C          11          23
          76255341          C          11          23
          76259484          C          11          23
          76265781          C          11          23
          76266185          C          11          23
          76180313          P          11          23
          76181204          P          11          23
          76183502          P          11          23
          76201902          P          11          23
          76202602          P          11          23
          76207982          P          11          23
          76216004          P          11          23
          76216384          P          11          23
          76220134          P          11          23
          76236164          P          11          23
          76243205          P          11          23
          76170101          P          11          23
          76260781          C          11          23
          76240163          P          11          23
          76221313          P          11          23
          76243195          P          11          23
          76185821          P          11          23
          76185834          P          11          23
          76186131          P          11          23
          76187705          P          11          23
          76193581          P          11          23
          76215744          P          11          23
          76216685          P          11          23
          76217424          P          11          23
          76228483          P          11          23
          76175601          P          11          23
          76225485          P          11          23
          76170151          P          11          23
          76225964          C          11          23
          76226164          C          11          23
          76255532          C          11          23
          76261481          C          11          23
          76002081          P          11          23
          76015982          P          11          23
          76103303          P          11          23
          76170083          P          11          23
          76170371          P          11          23
          76170842          P          11          23
          76202982          P          11          23
          76245121          P          11          23
          76216012          P          11          23
          76185282          P          11          23
          76240061          P          11          23
          76218674          P          11          23
          76189003          P          11          23
          76252631          C          11          23
          76182093          P          11          23
          76175664          P          11          23
          76175834          P          11          23
          76244104          P          11          23
          76303343          C          11          23
          76175745          P          11          23
          76250215          P          11          23
          76202791          P          11          23
          76217995          P          11          23
          76247194          P          11          23
          76242623          P          11          23
          76199692          P          11          23
          76181885          P          11          23
          76201703          C          11          23
          76236295          P          11          23
          76244235          P          11          23
          76233661          C          11          23
          76218014          P          11          23
          76253535          C          11          23
          76191791          P          11          23
          76234675          P          11          23
          76247615          P          11          23
          76182195          P          11          23
          76239065          C          11          23
          76200082          P          11          23
          76201101          P          11          23
          76248912          P          11          23
          76262181          C          11          23
          76248111          P          11          23
          76236732          P          11          23
          76218404          P          11          23
          76243514          P          11          23
          76253433          C          11          23
          76303482          C          11          23
          76252034          C          11          23
          76222513          P          11          23
          76203991          P          11          23
          76208284          P          11          23
          76183581          P          11          23
          76187404          P          11          23
          76173573          P          11          23
          76183442          C          11          23
          76233771          P          11          23
          76180622          P          11          23
          76245794          P          11          23
          76218491          P          11          23
          76228585          P          11          23
          76228881          P          11          23
          76218792          P          11          23
          76176034          P          11          23
          76223014          C          11          23
          76249625          P          11          23
          76180481          P          11          23
          76218195          P          11          23
          76233433          P          11          23
          76182315          P          11          23
          76218124          P          11          23
          76184833          P          11          23
          76224824          C          11          23
          77252851          P          11          23
          77246601          P          11          23
          77271253          P          11          23
          77271321          P          11          23
          77272343          P          11          23
          77272694          P          11          23
          77278292          P          11          23
          77278904          P          11          23
          77265972          P          11          23
          77266012          P          11          23
          77283551          P          11          23
          77284913          P          11          23
          77286151          P          11          23
          77290202          P          11          23
          77290401          P          11          23
          77290825          P          11          23
          77172001          P          11          23
          77172014          P          11          23
          77197352          P          11          23
          77206583          P          11          23
          77221313          P          11          23
          77235901          P          11          23
          77238771          P          11          23
          77074583          P          11          23
          77264052          P          11          23
          77267314          P          11          23
          77321312          C          11          23
          77321621          C          11          23
          77321812          C          11          23
          77322083          C          11          23
          77322091          C          11          23
          77323791          C          11          23
          77325913          C          11          23
          77326105          C          11          23
          77326891          C          11          23
          77326914          C          11          23
          77327004          C          11          23
          77291473          C          11          23
          77292681          C          11          23
          77319323          C          11          23
          77320382          C          11          23
          77321105          C          11          23
          77323013          C          11          23
          77323393          C          11          23
          77291591          P          11          23
          77295414          P          11          23
          77325581          C          11          23
          77326595          C          11          23
          77327915          C          11          23
          77291004          P          11          23
          77329802          C          11          23
          77293865          P          11          23
          77280862          C          11          23
          77282673          C          11          23
          77284413          C          11          23
          77296554          C          11          23
          77317091          C          11          23
          77318783          C          11          23
          77320311          C          11          23
          77320895          C          11          23
          77321485          C          11          23
          77323681          C          11          23
          77329792          C          11          23
          77329904          C          11          23
          77330191          C          11          23
          77330905          C          11          23
          77332693          C          11          23
          77275375          P          11          23
          77104354          P          11          23
          77142064          P          11          23
          77142292          P          11          23
          77155541          P          11          23
          77192771          P          11          23
          77198691          P          11          23
          77212974          P          11          23
          77251583          C          11          23
          77268815          P          11          23
          77272152          P          11          23
          77286295          P          11          23
          77290244          P          11          23
          77218263          P          11          23
          77230105          P          11          23
          77232733          P          11          23
          77240312          P          11          23
          77247725          P          11          23
          77262924          P          11          23
          77192433          P          11          23
          77233771          P          11          23
          77238404          P          11          23
          77245765          P          11          23
          77245935          P          11          23
          77247482          P          11          23
          77248213          P          11          23
          77249112          P          11          23
          77075225          P          11          23
          77108235          P          11          23
          77108251          P          11          23
          77269413          P          11          23
          77273991          P          11          23
          77275595          P          11          23
          77275993          P          11          23
          77282291          P          11          23
          77282775          P          11          23
          77283352          P          11          23
          77285003          P          11          23
          77286834          P          11          23
          77288352          P          11          23
          77289913          P          11          23
          77290325          P          11          23
          77290901          P          11          23
          77291122          P          11          23
          77291211          P          11          23
          77291392          P          11          23
          77291402          P          11          23
          77291693          P          11          23
          77292092          P          11          23
          77292712          P          11          23
          77294303          P          11          23
          77316095          C          11          23
          77316231          C          11          23
          77316325          C          11          23
          77316621          C          11          23
          77316883          C          11          23
          77317012          C          11          23
          77317795          C          11          23
          77317892          C          11          23
          77318385          C          11          23
          77318592          C          11          23
          77318791          C          11          23
          77319491          C          11          23
          77331692          C          11          23
          77332305          C          11          23
          77332402          C          11          23
          77332601          C          11          23
          77332902          C          11          23
          77319713          C          11          23
          77292084          C          11          23
          77292571          C          11          23
          77288501          P          11          23
          77180813          P          11          23
          77181181          P          11          23
          77181254          P          11          23
          77181461          P          11          23
          77181681          P          11          23
          77098375          P          11          23
          77098595          P          11          23
          77104113          P          11          23
          77199155          P          11          23
          77225715          P          11          23
          77230003          P          11          23
          77245985          P          11          23
          77246512          P          11          23
          77328204          C          11          23
          77329983          C          11          23
          77329001          C          11          23
          77291724          P          11          23
          77297725          P          11          23
          77327122          C          11          23
          77328291          C          11          23
          77330285          C          11          23
          77077463          P          11          23
          77227411          P          11          23
          77217474          P          11          23
          77181283          P          11          23
          77181403          P          11          23
          77181615          P          11          23
          77284675          P          11          23
          77264921          P          11          23
          77281274          P          11          23
          77243064          P          11          23
          77285561          P          11          23
          77197933          P          11          23
          77217835          P          11          23
          77226203          P          11          23
          77214552          P          11          23
          77215964          P          11          23
          77317355          C          11          23
          77291321          P          11          23
          77225794          P          11          23
          77976882          P          11          23
          77289191          P          11          23
          77318534          C          11          23
          77319975          C          11          23
          77225192          P          11          23
          77235443          P          11          23
          77231981          P          11          23
          77233085          P          11          23
          77269154          P          11          23
          77283535          P          11          23
          77244743          P          11          23
          77246533          P          11          23
          77316752          C          11          23
          77320683          C          11          23
          77323301          P          11          23
          77193191          P          11          23
          77124011          P          11          23
          77124134          P          11          23
          77124142          P          11          23
          77124294          P          11          23
          77028524          P          11          23
          77316655          C          11          23
          77322143          C          11          23
          77308495          P          11          23
          77284662          P          11          23
          77266635          P          11          23
          77263695          P          11          23
          77293572          C          11          23
          77008155          P          11          23
          77206415          P          11          23
          77290671          P          11          23
          77320141          C          11          23
          77322253          C          11          23
          77290854          P          11          23
          77283462          P          11          23
          77228815          P          11          23
          77195494          P          11          23
          77258394          P          11          23
          77296392          P          11          23
          77308092          P          11          23
          77323123          C          11          23
          77068671          P          11          23
          77247602          P          11          23
          77307494          P          11          23
          77216232          P          11          23
          77284293          P          11          23
          77294073          P          11          23
          77198714          P          11          23
          77281101          P          11          23
          77332685          C          11          23
          77221622          P          11          23
          77214565          P          11          23
          77016234          P          11          23
          77295171          P          11          23
          77269845          P          11          23
          77242932          P          11          23
          77104561          P          11          23
          77276753          C          11          23
          77265493          P          11          23
          77267932          P          11          23
          77268721          P          11          23
          77070953          P          11          23
          77285061          P          11          23
          77308741          P          11          23
          77293661          P          11          23
          77268132          P          11          23
          77266643          P          11          23
          77103942          P          11          23
          77243551          P          11          23
          77253653          P          11          23
          77216384          P          11          23
          77241355          P          11          23
          77324221          C          11          23
          77321341          C          11          23
          77040283          C          11          23
          77293051          P          11          23
          77245854          P          11          23
          77291855          P          11          23
          77106673          P          11          23
          77239303          P          11          23
          77263014          P          11          23
          77233603          P          11          23
          77244984          C          11          23
          77296041          P          11          23
          77013215          P          11          23
          77234641          P          11          23
          77191495          P          11          23
          77193625          P          11          23
          77284751          P          11          23
          77036404          P          11          23
          77084143          P          11          23
          77036881          P          11          23
          77236591          P          11          23
          77322172          C          11          23
          77315683          C          11          23
          77219405          P          11          23
          77291562          P          11          23
          77234434          P          11          23
          77216402          P          11          23
          77220003          P          11          23
          77250582          P          11          23
          77291172          P          11          23
          77264544          C          11          23
          77038074          P          11          23
          77282364          C          11          23
          77220223          P          11          23
          77293564          P          11          23
          77317842          C          11          23
          77319852          C          11          23
          77320471          C          11          23
          77322601          C          11          23
          77320015          C          11          23
          77108594          P          11          23
          77292343          P          11          23
          77240692          P          11          23
          77265804          P          11          23
          77220312          P          11          23
          77237212          P          11          23
          77037683          C          11          23
          77208404          P          11          23
          77243103          P          11          23
          77140965          P          11          23
          77216274          P          11          23
          77154252          P          11          23
          77321171          P          11          23
          77291821          P          11          23
          77296172          P          11          23
          77243014          C          11          23
          77241402          P          11          23
          77231651          P          11          23
          77281135          P          11          23
          77241821          P          11          23
          77320332          C          11          23
          77320434          C          11          23
          77237822          P          11          23
          77236512          P          11          23
          77317075          C          11          23
          77231965          C          11          23
          77317664          P          11          23
          77035911          P          11          23
          77318644          C          11          23
          77292372          P          11          23
          77318555          P          11          23
          77198832          P          11          23
          77198565          P          11          23
          77264285          P          11          23
          77015822          P          11          23
          77139715          P          11          23
          77195481          P          11          23
          77190494          P          11          23
          77009774          P          11          23
          77191034          P          11          23
          77121652          P          11          23
          77195651          P          11          23
          77140025          P          11          23
          77139053          P          11          23
          77195994          P          11          23
          77232851          P          11          23
          77217131          P          11          23
          77321935          C          11          23
          77138162          P          11          23
          77288564          P          11          23
          77234442          P          11          23
          77295032          P          11          23
          77266672          P          11          23
          77293962          P          11          23
          77279264          P          11          23
          77037882          C          11          23
          77246583          P          11          23
          77297055          P          11          23
          78111495          P          11          23
          78195782          P          11          23
          78197072          P          11          23
          78197093          P          11          23
          78197755          P          11          23
          81002065          P          11          23
          81147352          P          11          23
          81147404          P          11          23
          81147661          P          11          23
          81147585          P          11          23
          81148345          P          11          23
          81142742          P          11          23
          81147331          P          11          23
          81147195          P          11          23
          82007594          P          11          23
          82007722          P          11          23
          82008443          P          11          23
          82008472          P          11          23
          82008663          P          11          23
          82008723          P          11          23
          82009185          P          11          23
          82010652          P          11          23
          82011292          P          11          23
          82011323          P          11          23
          82013095          P          11          23
          82008524          C          11          23
          82012015          C          11          23
          82012183          C          11          23
          82012222          C          11          23
          82012421          C          11          23
          82012675          C          11          23
          82012714          C          11          23
          82012743          C          11          23
          82012764          C          11          23
          82012845          C          11          23
          82012874          C          11          23
          82010131          P          11          23
          82012243          C          11          23
          84041705          P          11          23
          84038891          P          11          23
          84040204          P          11          23
          84040403          P          11          23
          84041001          P          11          23
          84041302          P          11          23
          84042701          P          11          23
          84036093          P          11          23
          84036292          P          11          23
          84036394          P          11          23
          84037094          P          11          23
          84037191          P          11          23
          84035791          P          11          23
          85001404          P          11          23
          85001593          P          11          23
          85001352          P          11          23
          85001784          P          11          23
          85003231          P          11          23
          85002332          C          11          23
          85002523          C          11          23
          85003223          C          11          23
          85003825          C          11          23
          85005021          C          11          23
          88007235          C          11          23
          88006624          P          11          23
          88208802          P          11          23
          88005254          P          11          23
          88005385          C          11          23
          88005911          C          11          23
          88006124          C          11          23
          88006132          C          11          23
          88006213          C          11          23
          88006221          C          11          23
          88006315          C          11          23
          88006331          C          11          23
          88006433          C          11          23
          88006611          C          11          23
          88006912          C          11          23
          91006983          C          11          23
          91006441          P          11          23
          91006873          P          11          23
          94031535          P          11          23
          95009931          C          11          23
          95010005          C          11          23
          95010021          C          11          23
          95010322          C          11          23
          95901675          C          11          23
          98005885          P          11          23
          99096535          P          11          23
          99126283          P          11          23
          99152001          P          11          23
          99157412          C          11          23
          99157483          C          11          23
          99157831          C          11          23
          99158353          C          11          23
          99158573          C          11          23






         TOTAL DE REGISTROS:      1258


          Planta Contratada:       336


