21/05/2024     LISTADO TESTIGO PERSONAL SIN PRESENTISMO      P g.


          Nro Control    Planta        Mes        Anio
          15027942          P          05          24
          15028354          P          05          24
          15028524          P          05          24
          15028621          P          05          24
          15028943          P          05          24
          15029114          P          05          24
          15029724          P          05          24
          15029923          P          05          24
          15030631          P          05          24
          15031234          P          05          24
          15032141          P          05          24
          15033231          P          05          24
          15034211          P          05          24
          15035314          P          05          24
          15035712          P          05          24
          15026462          C          05          24
          15028281          C          05          24
          15028485          C          05          24
          15028684          C          05          24
          15028875          C          05          24
          15029172          C          05          24
          15029185          C          05          24
          15029465          C          05          24
          15029981          C          05          24
          15031064          C          05          24
          15031784          C          05          24
          15032162          C          05          24
          15032374          C          05          24
          15032581          C          05          24
          15034672          C          05          24
          15035275          C          05          24
          15901112          C          05          24
          15901214          C          05          24
          15901324          C          05          24
          15901405          C          05          24
          15901413          C          05          24
          15901421          C          05          24
          15901515          C          05          24
          15901523          C          05          24
          15901625          C          05          24
          15901722          C          05          24
          15901811          C          05          24
          15901824          C          05          24
          15901921          C          05          24
          15902011          C          05          24
          15901133          C          05          24
          15901612          C          05          24
          16003391          P          05          24
          16003582          P          05          24
          16003841          P          05          24
          16004672          P          05          24
          16005555          P          05          24
          16005893          P          05          24
          16006593          P          05          24
          16366935          P          05          24
          16003545          P          05          24
          16003634          P          05          24
          16003692          P          05          24
          16005754          P          05          24
          16005864          P          05          24
          16336935          P          05          24
          16003595          P          05          24
          16003642          P          05          24
          18004334          C          05          24
          18028731          C          05          24
          18029423          C          05          24
          18029622          C          05          24
          18032934          C          05          24
          18034224          C          05          24
          18036624          C          05          24
          18036823          C          05          24
          18004033          P          05          24
          18004295          P          05          24
          18033113          P          05          24
          18005403          C          05          24
          18032434          C          05          24
          18033715          C          05          24
          18035115          C          05          24
          23070885          P          05          24
          23054305          P          05          24
          23057955          P          05          24
          23065822          P          05          24
          24004355          C          05          24
          24005042          C          05          24
          24005445          C          05          24
          24006145          C          05          24
          24003524          P          05          24
          24010233          P          05          24
          25027463          C          05          24
          26001433          P          05          24
          26002044          P          05          24
          26001344          P          05          24
          26001865          P          05          24
          26001925          P          05          24
          26002081          P          05          24
          26002214          P          05          24
          28061954          P          05          24
          29011093          C          05          24
          30000741          P          05          24
          30000762          P          05          24
          30000783          P          05          24
          30000801          P          05          24
          30000822          P          05          24
          35009282          C          05          24
          35009334          C          05          24
          35009342          C          05          24
          35009355          C          05          24
          37006255          C          05          24
          37005814          P          05          24
          37001514          P          05          24
          37001755          P          05          24
          37003464          P          05          24
          37007162          P          05          24
          37008215          P          05          24
          37017772          P          05          24
          37002874          C          05          24
          37003273          C          05          24
          37003375          C          05          24
          37003773          C          05          24
          37004973          C          05          24
          37005571          C          05          24
          37005872          C          05          24
          37006271          C          05          24
          37007544          C          05          24
          37008184          C          05          24
          37026792          C          05          24
          37027793          C          05          24
          37006315          P          05          24
          37006174          C          05          24
          37007484          C          05          24
          37008684          C          05          24
          37018202          C          05          24
          37027285          C          05          24
          37006103          P          05          24
          37002222          P          05          24
          37005733          P          05          24
          37002133          P          05          24
          37002921          P          05          24
          37003231          P          05          24
          37003634          P          05          24
          37003642          P          05          24
          37005534          P          05          24
          37005924          P          05          24
          37007905          P          05          24
          37008003          P          05          24
          37008325          P          05          24
          37008804          P          05          24
          37009295          P          05          24
          37009591          P          05          24
          37010495          P          05          24
          37010791          P          05          24
          37010893          P          05          24
          37011195          P          05          24
          37011603          P          05          24
          37012002          P          05          24
          37013493          P          05          24
          37015393          P          05          24
          37015403          P          05          24
          37015893          P          05          24
          37016603          P          05          24
          37016991          P          05          24
          37017594          P          05          24
          37006543          P          05          24
          37009902          C          05          24
          37010102          C          05          24
          37010403          C          05          24
          37010505          C          05          24
          37010704          C          05          24
          37011001          C          05          24
          37012604          C          05          24
          37012803          C          05          24
          37015704          C          05          24
          37016412          C          05          24
          37016611          C          05          24
          37016713          C          05          24
          37016815          C          05          24
          37017515          C          05          24
          37017612          C          05          24
          37017913          C          05          24
          37018011          C          05          24
          37008621          P          05          24
          37009091          P          05          24
          37011501          P          05          24
          37014994          P          05          24
          37016904          P          05          24
          37017395          P          05          24
          37017612          P          05          24
          37004732          P          05          24
          37010301          C          05          24
          37012701          C          05          24
          37012905          C          05          24
          37013304          C          05          24
          37016213          C          05          24
          37007214          P          05          24
          40008972          P          05          24
          40009295          P          05          24
          40004994          P          05          24
          41008621          P          05          24
          41010005          P          05          24
          41008223          C          05          24
          41013511          C          05          24
          41013621          C          05          24
          41001551          P          05          24
          41002235          P          05          24
          41003605          P          05          24
          41007604          P          05          24
          41010801          P          05          24
          41011624          P          05          24
          41012311          P          05          24
          41012625          P          05          24
          41013223          P          05          24
          41000754          P          05          24
          41003435          P          05          24
          41007112          P          05          24
          41014305          P          05          24
          41008024          C          05          24
          41008325          C          05          24
          41009224          C          05          24
          42001404          P          05          24
          42001991          P          05          24
          42002015          C          05          24
          43008663          P          05          24
          43009012          P          05          24
          43013074          C          05          24
          43004855          P          05          24
          43007751          P          05          24
          43008833          P          05          24
          43011734          P          05          24
          43012243          P          05          24
          43013634          P          05          24
          43014282          P          05          24
          43003702          P          05          24
          45001653          P          05          24
          45001713          P          05          24
          46002913          P          05          24
          46137501          P          05          24
          47058451          P          05          24
          47058655          P          05          24
          47148882          C          05          24
          47058362          P          05          24
          47058582          P          05          24
          47138214          P          05          24
          47139045          P          05          24
          47149582          C          05          24
          47150083          C          05          24
          47149985          C          05          24
          47150185          C          05          24
          47140782          P          05          24
          47146783          P          05          24
          47146885          P          05          24
          47138345          P          05          24
          47058605          P          05          24
          48005233          P          05          24
          48005461          P          05          24
          48005733          P          05          24
          49006234          P          05          24
          49008794          P          05          24
          49009591          P          05          24
          49010495          P          05          24
          49011501          P          05          24
          49012002          P          05          24
          49013294          P          05          24
          49013595          P          05          24
          49011404          P          05          24
          49006572          C          05          24
          49006585          C          05          24
          49006323          C          05          24
          49006483          C          05          24
          49006491          C          05          24
          49351294          C          05          24
          49349514          C          05          24
          50007191          C          05          24
          50005851          P          05          24
          50006713          P          05          24
          50002633          P          05          24
          51000071          P          05          24
          51003545          P          05          24
          51003891          P          05          24
          51003935          P          05          24
          51014342          P          05          24
          51014635          P          05          24
          51013155          C          05          24
          51004075          P          05          24
          51005063          P          05          24
          51013032          P          05          24
          51016234          P          05          24
          51016242          P          05          24
          51003532          P          05          24
          51003731          P          05          24
          51011941          P          05          24
          51013024          P          05          24
          51016344          P          05          24
          51011983          C          05          24
          51003163          P          05          24
          51016132          P          05          24
          51012382          C          05          24
          52006844          C          05          24
          52007031          P          05          24
          52007183          P          05          24
          52008901          P          05          24
          52011302          P          05          24
          52001645          P          05          24
          52002502          P          05          24
          52004172          P          05          24
          52006043          P          05          24
          52006051          P          05          24
          52007015          P          05          24
          52011713          P          05          24
          52011912          P          05          24
          52012811          P          05          24
          52013414          P          05          24
          52013914          P          05          24
          52014151          P          05          24
          52014245          P          05          24
          52014504          P          05          24
          52009512          P          05          24
          52010615          P          05          24
          52006713          C          05          24
          64005885          C          05          24
          64005982          C          05          24
          64008003          C          05          24
          64008045          C          05          24
          64008613          C          05          24
          64009863          C          05          24
          64009944          C          05          24
          64009981          C          05          24
          64010092          C          05          24
          64010123          C          05          24
          64013163          C          05          24
          64013443          C          05          24
          64000262          P          05          24
          64002015          P          05          24
          64002413          P          05          24
          64002604          P          05          24
          64004164          P          05          24
          64004965          P          05          24
          64005165          P          05          24
          64005665          P          05          24
          64005775          P          05          24
          64006153          P          05          24
          64006174          P          05          24
          64006535          P          05          24
          64006771          P          05          24
          64006954          P          05          24
          64007031          P          05          24
          64007751          P          05          24
          64008061          P          05          24
          64004761          P          05          24
          64008964          P          05          24
          64009902          C          05          24
          64009004          C          05          24
          64013723          C          05          24
          64129414          C          05          24
          64010801          P          05          24
          64012235          P          05          24
          64013553          P          05          24
          64014033          C          05          24
          64124215          P          05          24
          64013702          P          05          24
          64901633          P          05          24
          64050301          P          05          24
          64053105          C          05          24
          64053304          C          05          24
          64054805          C          05          24
          64054902          C          05          24
          64055204          C          05          24
          66011344          C          05          24
          66013744          C          05          24
          66007683          P          05          24
          66008281          P          05          24
          66011132          P          05          24
          66012492          P          05          24
          66013435          P          05          24
          66014614          P          05          24
          66020571          P          05          24
          66010482          P          05          24
          66010783          P          05          24
          66012515          P          05          24
          66013532          P          05          24
          66014232          P          05          24
          66012942          C          05          24
          66013045          C          05          24
          66013341          C          05          24
          66013943          C          05          24
          66014122          C          05          24
          66014203          C          05          24
          66014245          C          05          24
          66015424          C          05          24
          66015712          C          05          24
          66007882          P          05          24
          66007832          P          05          24
          66007243          P          05          24
          67003215          P          05          24
          67003854          P          05          24
          67004774          P          05          24
          67004261          C          05          24
          67004392          C          05          24
          68001043          P          05          24
          68002492          P          05          24
          68002793          P          05          24
          68005592          P          05          24
          68006585          P          05          24
          68004295          P          05          24
          69071991          P          05          24
          69060791          P          05          24
          71008914          P          05          24
          71009805          P          05          24
          71010704          P          05          24
          71011103          P          05          24
          71011802          P          05          24
          71008692          C          05          24
          71016695          C          05          24
          71077942          C          05          24
          73009575          C          05          24
          73009635          C          05          24
          73009685          C          05          24
          73009724          C          05          24
          73010233          C          05          24
          73010495          C          05          24
          73011352          C          05          24
          73011954          C          05          24
          73012015          C          05          24
          73012743          C          05          24
          73012785          C          05          24
          73003325          P          05          24
          73004614          P          05          24
          73004795          P          05          24
          73004944          P          05          24
          73005835          P          05          24
          73005995          P          05          24
          73006051          P          05          24
          73007913          P          05          24
          73008003          P          05          24
          73008252          P          05          24
          73008485          P          05          24
          73205341          P          05          24
          73000681          P          05          24
          73000911          P          05          24
          73001454          P          05          24
          73002861          P          05          24
          73002905          P          05          24
          73002942          P          05          24
          73003184          P          05          24
          73005173          P          05          24
          73005364          P          05          24
          73005893          P          05          24
          73005974          P          05          24
          73006145          P          05          24
          73006174          P          05          24
          73006263          P          05          24
          73006441          P          05          24
          73006784          P          05          24
          73008105          P          05          24
          73008362          P          05          24
          73008414          P          05          24
          73008493          P          05          24
          73012183          P          05          24
          73106152          P          05          24
          73121372          P          05          24
          73121445          P          05          24
          73150821          P          05          24
          73192514          P          05          24
          73198303          P          05          24
          73205265          P          05          24
          73205294          P          05          24
          73003655          P          05          24
          73004915          P          05          24
          73122975          P          05          24
          73198272          P          05          24
          73125703          P          05          24
          73000762          P          05          24
          73001394          P          05          24
          73003223          P          05          24
          73003553          P          05          24
          73003731          P          05          24
          73003841          P          05          24
          73004813          P          05          24
          73004981          P          05          24
          73005042          P          05          24
          73005063          P          05          24
          73005131          P          05          24
          73005233          P          05          24
          73005534          P          05          24
          73005542          P          05          24
          73005644          P          05          24
          73005665          P          05          24
          73005733          P          05          24
          73005791          P          05          24
          73006043          P          05          24
          73006132          P          05          24
          73006491          P          05          24
          73006792          P          05          24
          73006831          P          05          24
          73006975          P          05          24
          73007845          P          05          24
          73008383          P          05          24
          73008812          P          05          24
          73010432          P          05          24
          73096093          P          05          24
          73125795          P          05          24
          73192501          P          05          24
          73196982          P          05          24
          73205451          P          05          24
          73005474          C          05          24
          73006373          C          05          24
          73007811          C          05          24
          73008375          C          05          24
          73009504          C          05          24
          73009711          C          05          24
          73009892          C          05          24
          73010385          C          05          24
          73010534          C          05          24
          73012913          C          05          24
          73010291          C          05          24
          73011381          C          05          24
          74033383          C          05          24
          74033883          C          05          24
          74026085          P          05          24
          74003294          P          05          24
          74004253          P          05          24
          74028451          P          05          24
          74030762          P          05          24
          74028304          P          05          24
          74028134          P          05          24
          74028163          P          05          24
          74029101          P          05          24
          74029554          P          05          24
          74029753          P          05          24
          74030681          P          05          24
          75021462          P          05          24
          75068113          P          05          24
          75105054          P          05          24
          75105724          P          05          24
          75107933          P          05          24
          75121513          P          05          24
          75123222          P          05          24
          75140703          P          05          24
          75176165          P          05          24
          75177255          P          05          24
          75177501          P          05          24
          75179011          P          05          24
          75196275          P          05          24
          75196432          P          05          24
          75197043          P          05          24
          75203682          P          05          24
          75211342          P          05          24
          75211465          P          05          24
          75216363          P          05          24
          75216664          P          05          24
          75217741          P          05          24
          75218001          P          05          24
          75219434          P          05          24
          75219594          P          05          24
          75219811          P          05          24
          75222995          P          05          24
          75225401          P          05          24
          75230192          P          05          24
          75230561          P          05          24
          75231402          P          05          24
          75231693          P          05          24
          75235011          P          05          24
          75240223          P          05          24
          75240812          P          05          24
          75244701          P          05          24
          75245121          P          05          24
          75246363          P          05          24
          75246635          P          05          24
          75248483          P          05          24
          75280972          P          05          24
          75281164          P          05          24
          75282301          P          05          24
          75283653          P          05          24
          75284015          P          05          24
          75284633          P          05          24
          75285304          P          05          24
          75286305          P          05          24
          75287953          P          05          24
          75287982          P          05          24
          75288153          P          05          24
          75288263          P          05          24
          75288585          P          05          24
          75288784          P          05          24
          75298721          P          05          24
          75298904          P          05          24
          75299191          P          05          24
          75299691          P          05          24
          75300201          P          05          24
          75300395          P          05          24
          75301715          P          05          24
          75302091          P          05          24
          75303495          P          05          24
          75303893          P          05          24
          75304491          P          05          24
          75304991          P          05          24
          75305492          P          05          24
          75305992          P          05          24
          75306312          P          05          24
          75298844          C          05          24
          75301804          C          05          24
          75304815          C          05          24
          75305604          C          05          24
          75103793          P          05          24
          75107865          P          05          24
          75123691          P          05          24
          75138492          P          05          24
          75178112          P          05          24
          75197881          P          05          24
          75215825          P          05          24
          75216533          P          05          24
          75227864          P          05          24
          75230294          P          05          24
          75233182          P          05          24
          75233234          P          05          24
          75237194          P          05          24
          75239081          P          05          24
          75243263          P          05          24
          75257791          P          05          24
          75281981          P          05          24
          75285383          P          05          24
          75285503          P          05          24
          75286473          P          05          24
          75287385          P          05          24
          75298632          P          05          24
          75299803          P          05          24
          75304394          P          05          24
          75105711          P          05          24
          75245464          P          05          24
          75191322          P          05          24
          75025712          P          05          24
          75221295          P          05          24
          75222822          P          05          24
          75223022          P          05          24
          75223611          P          05          24
          75223705          P          05          24
          75225215          P          05          24
          75231994          P          05          24
          75236193          P          05          24
          75245993          P          05          24
          75258894          P          05          24
          75272445          P          05          24
          75298404          P          05          24
          75298514          P          05          24
          75301993          P          05          24
          75299421          C          05          24
          75299743          C          05          24
          75298543          C          05          24
          75299324          C          05          24
          75299345          C          05          24
          75299612          C          05          24
          75299641          C          05          24
          75299735          C          05          24
          75299942          C          05          24
          75300141          C          05          24
          75301325          C          05          24
          75301524          C          05          24
          75302601          C          05          24
          75303102          C          05          24
          75303204          C          05          24
          75304103          C          05          24
          75304315          C          05          24
          75304501          C          05          24
          75304603          C          05          24
          75305112          C          05          24
          75305502          C          05          24
          75305515          C          05          24
          75305701          C          05          24
          76226761          C          05          24
          76226965          C          05          24
          76228255          C          05          24
          76228365          C          05          24
          76231444          C          05          24
          76251745          C          05          24
          76253234          C          05          24
          76253632          C          05          24
          76232644          C          05          24
          76259905          C          05          24
          76264882          C          05          24
          76292071          C          05          24
          76170083          P          05          24
          76170203          P          05          24
          76180525          P          05          24
          76015982          P          05          24
          76170371          P          05          24
          76170151          P          05          24
          76225485          P          05          24
          76014211          P          05          24
          76170782          P          05          24
          76185821          P          05          24
          76185834          P          05          24
          76186131          P          05          24
          76187705          P          05          24
          76215744          P          05          24
          76216685          P          05          24
          76217424          P          05          24
          76228483          P          05          24
          76260781          C          05          24
          76170452          P          05          24
          76170902          P          05          24
          76198002          P          05          24
          76200883          P          05          24
          76241902          P          05          24
          76110203          P          05          24
          76128015          P          05          24
          76170114          P          05          24
          76170465          P          05          24
          76170575          P          05          24
          76170842          P          05          24
          76175601          P          05          24
          76180805          P          05          24
          76182483          P          05          24
          76183133          P          05          24
          76183502          P          05          24
          76198604          P          05          24
          76207982          P          05          24
          76215192          P          05          24
          76217762          P          05          24
          76221512          P          05          24
          76233624          P          05          24
          76234293          P          05          24
          76235362          P          05          24
          76235833          P          05          24
          76236164          P          05          24
          76237893          P          05          24
          76243205          P          05          24
          76243433          P          05          24
          76244701          P          05          24
          76238852          P          05          24
          76242623          P          05          24
          76236295          P          05          24
          76235972          P          05          24
          76235231          P          05          24
          76228381          P          05          24
          76217995          P          05          24
          76217403          P          05          24
          76192182          P          05          24
          76197593          P          05          24
          76180211          P          05          24
          76175834          P          05          24
          76244104          P          05          24
          76199692          P          05          24
          76303542          C          05          24
          76202495          P          05          24
          76226481          P          05          24
          76207181          P          05          24
          76216012          P          05          24
          76182093          P          05          24
          76189003          P          05          24
          76218674          P          05          24
          76219471          C          05          24
          76252631          C          05          24
          76236693          P          05          24
          76303283          P          05          24
          76291871          C          05          24
          76201703          C          05          24
          76254235          C          05          24
          76231745          C          05          24
          76190392          P          05          24
          76218904          P          05          24
          76218014          P          05          24
          76233661          C          05          24
          76181704          P          05          24
          76234963          P          05          24
          76239065          C          05          24
          76182195          P          05          24
          76189082          P          05          24
          76248912          P          05          24
          76243514          P          05          24
          76222513          P          05          24
          76203991          P          05          24
          76183581          P          05          24
          76201583          P          05          24
          76234832          C          05          24
          76253734          C          05          24
          76182912          P          05          24
          76184723          P          05          24
          76218491          P          05          24
          76176021          P          05          24
          76233771          P          05          24
          76260684          C          05          24
          76218611          P          05          24
          76176034          P          05          24
          76249625          P          05          24
          76208585          P          05          24
          76223014          C          05          24
          76199003          P          05          24
          76180481          P          05          24
          76235731          P          05          24
          76238195          P          05          24
          76244523          P          05          24
          76235032          P          05          24
          76198382          P          05          24
          76184833          P          05          24
          76218124          P          05          24
          76261782          C          05          24
          76224824          C          05          24
          77250655          P          05          24
          77253051          P          05          24
          77253153          P          05          24
          77251282          P          05          24
          77246232          P          05          24
          77249214          P          05          24
          77264052          P          05          24
          77264374          P          05          24
          77265325          P          05          24
          77263373          P          05          24
          77271253          P          05          24
          77271795          P          05          24
          77272652          P          05          24
          77274081          P          05          24
          77284395          P          05          24
          77284552          P          05          24
          77285003          P          05          24
          77286151          P          05          24
          77288954          P          05          24
          77289803          P          05          24
          77290401          P          05          24
          77290613          P          05          24
          77290692          P          05          24
          77192433          P          05          24
          77213852          P          05          24
          77013252          P          05          24
          77172195          P          05          24
          77172514          P          05          24
          77222712          P          05          24
          77227911          P          05          24
          77233043          P          05          24
          77234382          P          05          24
          77236342          P          05          24
          77239285          P          05          24
          77231151          P          05          24
          77231855          P          05          24
          77239374          P          05          24
          77239882          P          05          24
          77241651          P          05          24
          77243865          P          05          24
          77075055          P          05          24
          77103743          P          05          24
          77227314          P          05          24
          77239565          P          05          24
          77266261          P          05          24
          77276494          P          05          24
          77196733          P          05          24
          77218522          P          05          24
          77246821          P          05          24
          77265375          P          05          24
          77267123          P          05          24
          77272152          P          05          24
          77290244          P          05          24
          77291805          P          05          24
          77292241          P          05          24
          77291473          C          05          24
          77315984          C          05          24
          77316184          C          05          24
          77320895          C          05          24
          77321105          C          05          24
          77321621          C          05          24
          77322724          C          05          24
          77323013          C          05          24
          77323393          C          05          24
          77324182          C          05          24
          77325581          C          05          24
          77329501          C          05          24
          77330905          C          05          24
          77332915          C          05          24
          77333102          C          05          24
          77284413          C          05          24
          77232733          P          05          24
          77286295          P          05          24
          77282673          C          05          24
          77317091          C          05          24
          77321485          C          05          24
          77104354          P          05          24
          77142292          P          05          24
          77155541          P          05          24
          77218263          P          05          24
          77251583          C          05          24
          77280862          C          05          24
          77296554          C          05          24
          77320311          C          05          24
          77075225          P          05          24
          77192771          P          05          24
          77197352          P          05          24
          77212974          P          05          24
          77233771          P          05          24
          77235901          P          05          24
          77240312          P          05          24
          77245935          P          05          24
          77262924          P          05          24
          77263051          P          05          24
          77266012          P          05          24
          77290901          P          05          24
          77292681          C          05          24
          77318791          C          05          24
          77327915          C          05          24
          77332902          C          05          24
          77230304          P          05          24
          77275375          P          05          24
          77192933          P          05          24
          77315604          C          05          24
          77315955          C          05          24
          77317431          C          05          24
          77296431          P          05          24
          77291033          P          05          24
          77291494          P          05          24
          77295414          P          05          24
          77324394          P          05          24
          77319124          C          05          24
          77319323          C          05          24
          77320191          C          05          24
          77321985          C          05          24
          77322091          C          05          24
          77322892          C          05          24
          77324195          C          05          24
          77324323          C          05          24
          77324412          C          05          24
          77325612          C          05          24
          77325913          C          05          24
          77326202          C          05          24
          77326304          C          05          24
          77329802          C          05          24
          77330081          C          05          24
          77330882          C          05          24
          77331202          C          05          24
          77332091          C          05          24
          77332512          C          05          24
          77333092          C          05          24
          77327012          C          05          24
          77328314          C          05          24
          77328615          C          05          24
          77329394          C          05          24
          77294104          P          05          24
          77106254          P          05          24
          77106424          P          05          24
          77180813          P          05          24
          77181424          P          05          24
          77181652          P          05          24
          77181725          P          05          24
          77229154          P          05          24
          77229162          P          05          24
          77009685          P          05          24
          77078155          P          05          24
          77098375          P          05          24
          77325382          C          05          24
          77328911          C          05          24
          77283802          P          05          24
          77285171          P          05          24
          77288501          P          05          24
          77291994          P          05          24
          77293213          P          05          24
          77233522          P          05          24
          77235561          P          05          24
          77268713          P          05          24
          77272665          P          05          24
          77282275          P          05          24
          77181461          P          05          24
          77181571          P          05          24
          77182852          P          05          24
          77163382          P          05          24
          77181681          P          05          24
          77231711          P          05          24
          77199155          P          05          24
          77225715          P          05          24
          77292571          C          05          24
          77317415          C          05          24
          77327122          C          05          24
          77246512          P          05          24
          77285972          P          05          24
          77287864          P          05          24
          77233682          P          05          24
          77121314          P          05          24
          77180122          P          05          24
          77181084          P          05          24
          77181283          P          05          24
          77183175          P          05          24
          77183272          P          05          24
          77322193          C          05          24
          77327884          C          05          24
          77329292          C          05          24
          77330285          C          05          24
          77330484          C          05          24
          77331702          C          05          24
          77291012          P          05          24
          77291724          P          05          24
          77293195          P          05          24
          77106212          P          05          24
          77106225          P          05          24
          77332981          C          05          24
          77243064          P          05          24
          77230061          P          05          24
          77181403          P          05          24
          77049533          P          05          24
          77217474          P          05          24
          77290985          P          05          24
          77264044          P          05          24
          77267924          P          05          24
          77322494          C          05          24
          77325311          C          05          24
          77327795          C          05          24
          77328204          C          05          24
          77331781          C          05          24
          77978884          C          05          24
          77978981          C          05          24
          77320073          C          05          24
          77274683          C          05          24
          77168332          P          05          24
          77322944          C          05          24
          77340112          C          05          24
          77281392          P          05          24
          77220095          P          05          24
          77224405          P          05          24
          77334603          C          05          24
          77339315          C          05          24
          77297432          P          05          24
          77317355          C          05          24
          77215082          P          05          24
          77216143          P          05          24
          77225794          P          05          24
          77217945          P          05          24
          77283001          P          05          24
          77240215          P          05          24
          77241101          P          05          24
          77975784          P          05          24
          77977383          P          05          24
          77223394          P          05          24
          77246533          P          05          24
          77290192          P          05          24
          77233085          P          05          24
          77214764          P          05          24
          77139155          P          05          24
          77318194          C          05          24
          77318534          C          05          24
          77319975          C          05          24
          77321121          C          05          24
          77269023          P          05          24
          77315764          P          05          24
          77248551          P          05          24
          77275273          P          05          24
          77334912          C          05          24
          77335913          C          05          24
          77325094          C          05          24
          77322253          C          05          24
          77317083          C          05          24
          77277885          C          05          24
          77292592          P          05          24
          77291041          P          05          24
          77206415          P          05          24
          77283593          P          05          24
          77333204          P          05          24
          77333801          P          05          24
          77320633          C          05          24
          77283462          P          05          24
          77228815          P          05          24
          77296392          P          05          24
          77228904          P          05          24
          77307494          P          05          24
          77279272          P          05          24
          77247602          P          05          24
          77232393          P          05          24
          77199113          P          05          24
          77296915          P          05          24
          77321354          C          05          24
          77294073          P          05          24
          77291863          P          05          24
          77289905          P          05          24
          77236703          P          05          24
          77271114          P          05          24
          77241805          P          05          24
          77246774          P          05          24
          77243195          P          05          24
          77270354          P          05          24
          77198714          P          05          24
          77230464          P          05          24
          77220794          P          05          24
          77221622          P          05          24
          77312091          P          05          24
          77315675          C          05          24
          77226525          P          05          24
          77317774          C          05          24
          77323555          C          05          24
          77332685          C          05          24
          77269845          P          05          24
          77216915          P          05          24
          77229905          P          05          24
          77195203          P          05          24
          77285061          P          05          24
          77276575          P          05          24
          77283433          P          05          24
          77283632          P          05          24
          77233593          P          05          24
          77268365          P          05          24
          77295362          P          05          24
          77293454          P          05          24
          77308741          P          05          24
          77242932          P          05          24
          77265493          P          05          24
          77276753          C          05          24
          77104561          P          05          24
          77340405          C          05          24
          77222513          P          05          24
          77071234          P          05          24
          77071365          P          05          24
          77334014          C          05          24
          77340002          C          05          24
          77318204          C          05          24
          77292961          P          05          24
          77218344          P          05          24
          77227212          P          05          24
          77228823          P          05          24
          77195444          P          05          24
          77199294          P          05          24
          77250443          P          05          24
          77282615          P          05          24
          77245223          P          05          24
