12/03/2024     LISTADO TESTIGO PERSONAL SIN PRESENTISMO      P g.


          Nro Control    Planta        Mes        Anio
          24005432          P          03          24
          24005445          C          03          24
          24010733          P          03          24
          24006755          P          03          24
          24005851          C          03          24
          24008833          P          03          24
          24003524          P          03          24
          24007853          P          03          24
          30000762          P          03          24
          30000822          P          03          24
          30000411          P          03          24
          35009334          C          03          24
          35009342          C          03          24
          35000424          P          03          24
          35000623          P          03          24
          35000314          P          03          24
          35001022          C          03          24
          37002764          C          03          24
          37006572          C          03          24
          37001755          P          03          24
          37006271          C          03          24
          37003875          C          03          24
          37004923          P          03          24
          37008082          C          03          24
          37004575          C          03          24
          37008383          C          03          24
          37003171          C          03          24
          37007785          C          03          24
          37006674          C          03          24
          37008574          C          03          24
          37006174          C          03          24
          37007984          C          03          24
          37016991          P          03          24
          37003545          P          03          24
          37009091          P          03          24
          37015704          C          03          24
          37006941          P          03          24
          37017191          P          03          24
          37017311          C          03          24
          37007502          P          03          24
          37010495          P          03          24
          37008621          P          03          24
          37012604          C          03          24
          37016412          C          03          24
          37017492          P          03          24
          37015615          P          03          24
          37009591          P          03          24
          37005924          P          03          24
          37006543          P          03          24
          37016603          P          03          24
          37015314          P          03          24
          37017515          C          03          24
          38005291          P          03          24
          39006904          P          03          24
          39001611          P          03          24
          41007015          P          03          24
          41003435          P          03          24
          41008621          P          03          24
          41007604          P          03          24
          41007905          P          03          24
          41013325          P          03          24
          41013524          P          03          24
          41011111          P          03          24
          41000754          P          03          24
          42001763          P          03          24
          42002201          C          03          24
          42002264          C          03          24
          42001975          P          03          24
          42002015          C          03          24
          42001742          P          03          24
          43007751          P          03          24
          43011734          P          03          24
          43009012          P          03          24
          43008663          P          03          24
          43003702          P          03          24
          43013074          C          03          24
          43013922          C          03          24
          43011064          P          03          24
          43014384          C          03          24
          43014282          P          03          24
          43013634          P          03          24
          46001823          P          03          24
          46137501          P          03          24
          47058582          P          03          24
          47149582          C          03          24
          47058553          P          03          24
          47148484          P          03          24
          47058362          P          03          24
          47150083          C          03          24
          47138421          P          03          24
          47139045          P          03          24
          47058354          P          03          24
          47138345          P          03          24
          47138235          P          03          24
          47140884          P          03          24
          47058304          P          03          24
          48005233          P          03          24
          48005165          P          03          24
          49004724          P          03          24
          49010893          P          03          24
          49006585          C          03          24
          49006572          C          03          24
          49013294          P          03          24
          49351095          C          03          24
          49011404          P          03          24
          51016831          P          03          24
          51014232          P          03          24
          51016242          P          03          24
          51003532          P          03          24
          51003545          P          03          24
          51010144          P          03          24
          51016234          P          03          24
          51013155          C          03          24
          51013833          P          03          24
          51005665          P          03          24
          51014033          P          03          24
          51013744          P          03          24
          51004075          P          03          24
          51015835          P          03          24
          51016132          P          03          24
          51013032          P          03          24
          52006022          P          03          24
          52007845          C          03          24
          52008105          P          03          24
          52001645          P          03          24
          52002502          P          03          24
          52005681          C          03          24
          52011912          P          03          24
          52006713          C          03          24
          52007015          P          03          24
          52011022          P          03          24
          52012515          P          03          24
          52014193          P          03          24
          52009512          P          03          24
          52010725          P          03          24
          52010615          P          03          24
          52006611          P          03          24
          52005495          P          03          24
          52005814          P          03          24
          52013443          C          03          24
          52013841          P          03          24
          52005283          P          03          24
          52012311          P          03          24
          52011941          C          03          24
          52011713          P          03          24
          52014245          P          03          24
          52012612          P          03          24
          52014151          P          03          24
          52008715          P          03          24
          52011543          C          03          24
          52012811          P          03          24
          61002272          P          03          24
          64010131          C          03          24
          64009902          C          03          24
          64002015          P          03          24
          64006535          P          03          24
          64010123          C          03          24
          64008613          C          03          24
          64005681          C          03          24
          64005885          C          03          24
          64005982          C          03          24
          64007031          P          03          24
          64000262          P          03          24
          64006153          P          03          24
          64004753          P          03          24
          64006954          P          03          24
          64008142          P          03          24
          64012811          C          03          24
          64005181          C          03          24
          64004761          P          03          24
          64008503          C          03          24
          64008605          C          03          24
          64009944          C          03          24
          64005775          P          03          24
          64010005          C          03          24
          64008045          C          03          24
          64009834          C          03          24
          64013163          C          03          24
          64005872          P          03          24
          64010225          C          03          24
          64006064          P          03          24
          64011755          C          03          24
          64013553          P          03          24
          64128311          C          03          24
          64130012          P          03          24
          64012235          P          03          24
          64129613          C          03          24
          64012434          P          03          24
          64013723          C          03          24
          64014931          P          03          24
          64010801          P          03          24
          64014033          C          03          24
          64052104          C          03          24
          64056705          C          03          24
          66020571          P          03          24
          66013202          P          03          24
          66014041          C          03          24
          66014122          C          03          24
          66012515          P          03          24
          66015712          C          03          24
          66014203          C          03          24
          66011483          P          03          24
          66015424          C          03          24
          66012104          P          03          24
          66011381          P          03          24
          66015212          P          03          24
          66007353          P          03          24
          66007882          P          03          24
          66007832          P          03          24
          67004203          P          03          24
          67003993          P          03          24
          67003854          P          03          24
          67004261          C          03          24
          67003215          P          03          24
          68004884          P          03          24
          68001043          P          03          24
          68003891          P          03          24
          69060791          P          03          24
          71016695          C          03          24
          71009805          P          03          24
          71008692          C          03          24
          71010704          P          03          24
          73012793          C          03          24
          73122975          P          03          24
          73009724          C          03          24
          73012743          C          03          24
          73003663          P          03          24
          73005144          P          03          24
          73003184          P          03          24
          73193044          P          03          24
          73150821          P          03          24
          73004724          P          03          24
          73006784          P          03          24
          73007811          C          03          24
          73000681          P          03          24
          73008375          C          03          24
          73005364          P          03          24
          73006792          P          03          24
          73198272          P          03          24
          73011954          C          03          24
          73002861          P          03          24
          73009892          C          03          24
          73006373          C          03          24
          73000911          P          03          24
          73008401          P          03          24
          73009614          C          03          24
          73005474          C          03          24
          73005791          P          03          24
          73009842          C          03          24
          73198303          P          03          24
          73121445          P          03          24
          73009295          P          03          24
          73006014          P          03          24
          73006263          P          03          24
          73106403          P          03          24
          73007913          P          03          24
          73006051          P          03          24
          73003972          P          03          24
          73008252          P          03          24
          73012785          C          03          24
          73007992          P          03          24
          73002905          P          03          24
          73004761          P          03          24
          73011365          C          03          24
          73008333          P          03          24
          73006441          P          03          24
          73007845          P          03          24
          73005592          P          03          24
          73205265          P          03          24
          73012913          C          03          24
          73003171          P          03          24
          73008223          P          03          24
          74030681          P          03          24
          74004253          P          03          24
          74033883          C          03          24
          74003294          P          03          24
          75221295          P          03          24
          75222995          P          03          24
          75282301          P          03          24
          75303592          P          03          24
          75298425          P          03          24
          75228802          P          03          24
          75287555          P          03          24
          75233182          P          03          24
          75178112          P          03          24
          75257791          P          03          24
          75123691          P          03          24
          75306493          C          03          24
          75303291          P          03          24
          75281452          P          03          24
          75068362          P          03          24
          75068011          P          03          24
          75304792          P          03          24
          75138492          P          03          24
          75219434          P          03          24
          75298844          C          03          24
          75004101          P          03          24
          75299612          C          03          24
          75281232          P          03          24
          75300722          P          03          24
          75258894          P          03          24
          75306294          P          03          24
          75298404          P          03          24
          75068113          P          03          24
          75305604          C          03          24
          75199192          P          03          24
          75305395          P          03          24
          75198395          P          03          24
          75103793          P          03          24
          75229722          P          03          24
          75299442          C          03          24
          75301121          C          03          24
          75272445          P          03          24
          75299523          C          03          24
          75299413          C          03          24
          75178141          P          03          24
          75305992          P          03          24
          75242584          P          03          24
          75219395          P          03          24
          75303893          P          03          24
          75219992          P          03          24
          75246274          P          03          24
          75300905          P          03          24
          75284934          P          03          24
          75244502          P          03          24
          75227123          P          03          24
          75226821          P          03          24
          76110203          P          03          24
          76170504          P          03          24
          76225561          C          03          24
          76170724          P          03          24
          76193581          P          03          24
          76221512          P          03          24
          76251745          C          03          24
          76170672          P          03          24
          76170392          P          03          24
          76224044          P          03          24
          76170371          P          03          24
          76170075          P          03          24
          76170151          P          03          24
          76225485          P          03          24
          76187705          P          03          24
          76228483          P          03          24
          76185834          P          03          24
          76260781          C          03          24
          76217424          P          03          24
          76185821          P          03          24
          76216685          P          03          24
          76215744          P          03          24
          76226164          C          03          24
          76241902          P          03          24
          76186482          P          03          24
          76236164          P          03          24
          76243205          P          03          24
          76170892          P          03          24
          76170203          P          03          24
          76015982          P          03          24
          76245121          P          03          24
          76185282          P          03          24
          76182093          P          03          24
          76236295          P          03          24
          76226481          P          03          24
          76252631          C          03          24
          76189003          P          03          24
          76218674          P          03          24
          76235972          P          03          24
          76261981          C          03          24
          76201703          C          03          24
          76233661          C          03          24
          76218014          P          03          24
          76203043          C          03          24
          76234675          P          03          24
          76227681          P          03          24
          76248912          P          03          24
          76239065          C          03          24
          76217945          C          03          24
          76189082          P          03          24
          76252034          C          03          24
          76173573          P          03          24
          76183581          P          03          24
          76234235          P          03          24
          76208585          P          03          24
          76249625          P          03          24
          76232445          C          03          24
          76224183          P          03          24
          76244191          P          03          24
          76218124          P          03          24
          76184833          P          03          24
          76224824          C          03          24
          77253153          P          03          24
          77231805          P          03          24
          77230304          P          03          24
          77232733          P          03          24
          77321485          C          03          24
          77284413          C          03          24
          77212974          P          03          24
          77142292          P          03          24
          77155541          P          03          24
          77104354          P          03          24
          77251583          C          03          24
          77320311          C          03          24
          77317091          C          03          24
          77286295          P          03          24
          77282673          C          03          24
          77280862          C          03          24
          77218263          P          03          24
          77296554          C          03          24
          77075225          P          03          24
          77321621          C          03          24
          77292681          C          03          24
          77290901          P          03          24
          77286834          P          03          24
          77318791          C          03          24
          77233771          P          03          24
          77332902          C          03          24
          77325913          C          03          24
          77245935          P          03          24
          77192771          P          03          24
          77238975          P          03          24
          77263051          P          03          24
          77262924          P          03          24
          77327915          C          03          24
          77197352          P          03          24
          77235901          P          03          24
          77266012          P          03          24
          77316121          C          03          24
          77198691          P          03          24
          77323291          C          03          24
          77330492          C          03          24
          77284395          P          03          24
          77243535          P          03          24
          77264052          P          03          24
          77316493          C          03          24
          77291693          P          03          24
          77081734          P          03          24
          77227584          P          03          24
          77289803          P          03          24
          77291122          P          03          24
          77291122          P          03          24
          77108332          P          03          24
          77318924          C          03          24
          77317601          C          03          24
          77268815          P          03          24
          77316032          C          03          24
          77318592          C          03          24
          77105745          P          03          24
          77330992          C          03          24
          77322091          C          03          24
          77316582          C          03          24
          77325112          C          03          24
          77272152          P          03          24
          77323212          C          03          24
          77318814          C          03          24
          77319124          C          03          24
          77328893          C          03          24
          77294303          P          03          24
          77291473          C          03          24
          77332915          C          03          24
          77234065          P          03          24
          77292712          P          03          24
          77290692          P          03          24
          77192433          P          03          24
          77293865          P          03          24
          77239714          P          03          24
          77321582          C          03          24
          77316794          C          03          24
          77240312          P          03          24
          77290595          P          03          24
          77284471          P          03          24
          77015521          P          03          24
          77278491          P          03          24
          77318783          C          03          24
          77215951          P          03          24
          77321105          C          03          24
          77317295          C          03          24
          77275375          P          03          24
          77330905          C          03          24
          77321524          C          03          24
          77329501          C          03          24
          77323393          C          03          24
          77325581          C          03          24
          77284374          P          03          24
          77323495          C          03          24
          77321312          C          03          24
          77315701          C          03          24
          77275993          P          03          24
          77248213          P          03          24
          77105795          P          03          24
          77142352          P          03          24
          77316532          C          03          24
          77290231          P          03          24
          77199231          P          03          24
          77105622          P          03          24
          77290121          P          03          24
          77272783          P          03          24
          77243051          P          03          24
          77227911          P          03          24
          77286761          P          03          24
          77317415          C          03          24
          77163382          P          03          24
          77181725          P          03          24
          77122624          P          03          24
          77328615          C          03          24
          77077303          P          03          24
          77106254          P          03          24
          77327805          C          03          24
          77272665          P          03          24
          77233205          P          03          24
          77264921          P          03          24
          77233572          P          03          24
          77241253          P          03          24
          77181314          P          03          24
          77243064          P          03          24
          77217474          P          03          24
          77329213          C          03          24
          77270451          P          03          24
          77292571          C          03          24
          77327122          C          03          24
          77231711          P          03          24
          77230003          P          03          24
          77180813          P          03          24
          77330285          C          03          24
          77288501          P          03          24
          77098375          P          03          24
          77181461          P          03          24
          77287864          P          03          24
          77282835          P          03          24
          77328204          C          03          24
          77009685          P          03          24
          77121194          P          03          24
          77270011          P          03          24
          77282275          P          03          24
          77331702          C          03          24
          77181571          P          03          24
          77199155          P          03          24
          77181681          P          03          24
          77225715          P          03          24
          77246512          P          03          24
          77328291          C          03          24
          77978884          C          03          24
          77340714          C          03          24
          77339315          C          03          24
          77226494          P          03          24
          77217835          P          03          24
          77223721          P          03          24
          77340612          C          03          24
          77320073          C          03          24
          77225794          P          03          24
          77317355          C          03          24
          77976882          P          03          24
          77231981          P          03          24
          77235443          P          03          24
          77319975          C          03          24
          77283695          P          03          24
          77246533          P          03          24
          77252482          P          03          24
          77334001          C          03          24
          77193235          P          03          24
          77124171          P          03          24
          77230223          P          03          24
          77124134          P          03          24
          77193191          P          03          24
          77218103          P          03          24
          77226224          P          03          24
          77320175          C          03          24
          77316655          C          03          24
          77316061          P          03          24
          77319365          C          03          24
          77193162          P          03          24
          77323301          P          03          24
          77254492          P          03          24
          77292615          P          03          24
          77293572          C          03          24
          77295655          P          03          24
          77317083          C          03          24
          77206415          P          03          24
          77290671          P          03          24
          77322253          C          03          24
          77318432          C          03          24
          77266965          P          03          24
          77263124          P          03          24
          77269942          P          03          24
          77307494          P          03          24
          77275155          P          03          24
          77308092          P          03          24
          77318843          C          03          24
          77269845          P          03          24
          77241512          P          03          24
          77240715          P          03          24
          77319331          C          03          24
          77265493          P          03          24
          77233593          P          03          24
          77276753          C          03          24
          77285061          P          03          24
          77104561          P          03          24
          77242932          P          03          24
          77009745          P          03          24
          77226512          P          03          24
          77267932          P          03          24
          77268721          P          03          24
          77245854          P          03          24
          77195813          P          03          24
          77253653          P          03          24
          77198722          P          03          24
          77103942          P          03          24
          77334802          C          03          24
          77013215          P          03          24
          77296041          P          03          24
          77284751          P          03          24
          77084143          P          03          24
          77193625          P          03          24
          77236591          P          03          24
          77315654          C          03          24
          77336511          C          03          24
          77234434          P          03          24
          77105295          P          03          24
          77243103          P          03          24
          77208404          P          03          24
          77243904          P          03          24
          77216274          P          03          24
          77154252          P          03          24
          77197695          P          03          24
          77336401          C          03          24
          77041454          P          03          24
          77241402          P          03          24
          77041323          P          03          24
          77243014          C          03          24
          77231651          P          03          24
          77322075          C          03          24
          77126424          P          03          24
          77320332          C          03          24
          77320434          C          03          24
          77284701          P          03          24
          77218315          P          03          24
          77286135          P          03          24
          77316684          C          03          24
          77236512          P          03          24
          77231965          C          03          24
          77035911          P          03          24
          77267801          P          03          24
          77198565          P          03          24
          77198832          P          03          24
          77318555          P          03          24
          77324111          C          03          24
          77317635          C          03          24
          77264285          P          03          24
          77319145          C          03          24
          77318741          C          03          24
          77194532          P          03          24
          77191885          P          03          24
          77191034          P          03          24
          77009774          P          03          24
          77009805          P          03          24
          77060652          P          03          24
          77139011          P          03          24
          77195651          P          03          24
          77105164          P          03          24
          77139053          P          03          24
          77195994          P          03          24
          77232851          P          03          24
          77043943          P          03          24
          77321935          C          03          24
          77217131          P          03          24
          77230244          P          03          24
          77245613          P          03          24
          77315874          C          03          24
          77037183          C          03          24
          77288564          P          03          24
          77234442          P          03          24
          77318131          C          03          24
          77321244          C          03          24
          77334611          C          03          24
          77293962          P          03          24
          77279264          P          03          24
          77246622          P          03          24
          78000681          P          03          24
          81144532          P          03          24
          81148345          P          03          24
          81147755          P          03          24
          81147331          P          03          24
          81142742          P          03          24
          81146694          C          03          24
          81146725          P          03          24
          82008443          P          03          24
          82012421          C          03          24
          82012675          C          03          24
          82012243          C          03          24
          82010131          P          03          24
          82008723          P          03          24
          82012183          C          03          24
          82012154          C          03          24
          82004651          P          03          24
          82012015          C          03          24
          82012264          C          03          24
          82011865          P          03          24
          82012484          C          03          24
          82007594          P          03          24
          82008935          P          03          24
          82013095          P          03          24
          82008663          P          03          24
          82007544          P          03          24
          82012743          C          03          24
          82007395          P          03          24
          82001543          P          03          24
          84042104          P          03          24
          84039504          P          03          24
          85001823          P          03          24
          86002714          C          03          24
          86002772          C          03          24
          86002502          P          03          24
          86000631          P          03          24
          86002434          P          03          24
          86002722          C          03          24
          88006213          C          03          24
          88007434          C          03          24
          88006433          C          03          24
          88006912          C          03          24
          88005924          C          03          24
          88006124          C          03          24
          91006865          P          03          24
          91006983          C          03          24
          91006441          P          03          24
          91006873          P          03          24
          91006742          P          03          24
          91006763          P          03          24
          94024041          P          03          24
          95010005          C          03          24
          95901675          C          03          24
          99096535          P          03          24
          99157705          C          03          24
          99157585          C          03          24
          99150444          P          03          24
          99157315          C          03          24
          99157894          C          03          24
          99157695          C          03          24
          99152001          P          03          24
          99097073          P          03          24
          99126181          P          03          24
          99055932          P          03          24






         TOTAL DE REGISTROS:       890


          Planta Contratada:       276


          Planta Permanente:       614


