03/06/2024     LISTADO TESTIGO PERSONAL SIN PRESENTISMO      P g.


          Nro Control    Planta        Mes        Anio
          77266012          P          06          24
          77266185          P          06          24
          77267885          P          06          24
          77268815          P          06          24
          77269845          P          06          24
          77270773          P          06          24
          77270825          P          06          24
          77272152          P          06          24
          77278802          P          06          24
          77282102          P          06          24
          77282513          P          06          24
          77282615          P          06          24
          77284395          P          06          24
          77286151          P          06          24
          77286834          P          06          24
          77290901          P          06          24
          77291415          P          06          24
          77292754          P          06          24
          77294303          P          06          24
          77296392          P          06          24
          77307384          P          06          24
          77976581          P          06          24
          01021433          C          06          24
          01024062          C          06          24
          13011001          C          06          24
          13011022          C          06          24
          13011522          C          06          24
          15028862          C          06          24
          15031263          C          06          24
          15032772          C          06          24
          15035843          C          06          24
          15901112          C          06          24
          15901125          C          06          24
          15901421          C          06          24
          15901612          C          06          24
          15901714          C          06          24
          15901722          C          06          24
          15901811          C          06          24
          15901921          C          06          24
          15902011          C          06          24
          23071763          C          06          24
          25027675          C          06          24
          43013074          C          06          24
          49351294          C          06          24
          50007191          C          06          24
          64014033          C          06          24
          70322643          C          06          24
          73007811          C          06          24
          73008375          C          06          24
          73009745          C          06          24
          73010212          C          06          24
          73010291          C          06          24
          73011352          C          06          24
          73011381          C          06          24
          73011433          C          06          24
          73011585          C          06          24
          73012793          C          06          24
          73012913          C          06          24
          75299845          C          06          24
          75305502          C          06          24
          77243014          C          06          24
          77290511          C          06          24
          77291473          C          06          24
          77292571          C          06          24
          77292681          C          06          24
          77293572          C          06          24
          77315701          C          06          24
          77316134          C          06          24
          77316171          C          06          24
          77316414          C          06          24
          77317083          C          06          24
          77317635          C          06          24
          77317685          C          06          24
          77317931          C          06          24
          77318791          C          06          24
          77318924          C          06          24
          77319145          C          06          24
          77319624          C          06          24
          77319792          C          06          24
          77320285          C          06          24
          77320332          C          06          24
          77320434          C          06          24
          77321325          C          06          24
          77321524          C          06          24
          77321621          C          06          24
          77321935          C          06          24
          77322253          C          06          24
          77322541          C          06          24
          77323385          C          06          24
          77323393          C          06          24
          77323495          C          06          24
          77323725          C          06          24
          77325285          C          06          24
          77325581          C          06          24
          77326202          C          06          24
          77327122          C          06          24
          77327915          C          06          24
          77329501          C          06          24
          77329695          C          06          24
          77330214          C          06          24
          77332494          C          06          24
          77332601          C          06          24
          77332693          C          06          24
          77332902          C          06          24
          77332915          C          06          24
          77332994          C          06          24
          77334302          C          06          24
          77335214          C          06          24
          77339705          C          06          24
          77340201          C          06          24
          77341901          C          06          24
          95010225          C          06          24
          95901675          C          06          24
          01015791          P          06          24
          01018215          P          06          24
          01018273          P          06          24
          01019923          P          06          24
          01022395          P          06          24
          01022573          P          06          24
          01023561          P          06          24
          01024261          P          06          24
          01025995          P          06          24
          01026271          P          06          24
          02003304          P          06          24
          04040521          P          06          24
          04040542          P          06          24
          04040584          P          06          24
          04040631          P          06          24
          04040835          P          06          24
          07026174          P          06          24
          07026904          P          06          24
          13010534          P          06          24
          15024533          P          06          24
          15026661          P          06          24
          18004295          P          06          24
          26000814          P          06          24
          30000741          P          06          24
          37001755          P          06          24
          37003634          P          06          24
          37005924          P          06          24
          37006543          P          06          24
          37006611          P          06          24
          37006941          P          06          24
          37007214          P          06          24
          37008621          P          06          24
          37008804          P          06          24
          37008993          P          06          24
          37009295          P          06          24
          37011501          P          06          24
          37012293          P          06          24
          37015893          P          06          24
          37016603          P          06          24
          37017594          P          06          24
          40009295          P          06          24
          40009533          P          06          24
          40010741          P          06          24
          41000754          P          06          24
          41002235          P          06          24
          41003435          P          06          24
          41006111          P          06          24
          41007015          P          06          24
          41007604          P          06          24
          41013223          P          06          24
          41014305          P          06          24
          42001975          P          06          24
          43004855          P          06          24
          43008663          P          06          24
          43009012          P          06          24
          43011064          P          06          24
          43011734          P          06          24
          43013634          P          06          24
          43014282          P          06          24
          47058304          P          06          24
          47139045          P          06          24
          47139341          P          06          24
          50005851          P          06          24
          50006535          P          06          24
          51000071          P          06          24
          51013032          P          06          24
          51016132          P          06          24
          52011912          P          06          24
          52014232          P          06          24
          66010783          P          06          24
          70317481          P          06          24
          74028304          P          06          24
          75219594          P          06          24
          76221512          P          06          24
          77013215          P          06          24
          77015521          P          06          24
          77035911          P          06          24
          77082052          P          06          24
          77091844          P          06          24
          77108222          P          06          24
          77108395          P          06          24
          77181403          P          06          24
          77181725          P          06          24
          77198832          P          06          24
          77214861          P          06          24
          77216371          P          06          24
          77223394          P          06          24
          77224612          P          06          24
          77225794          P          06          24
          77226091          P          06          24
          77227411          P          06          24
          77228831          P          06          24
          77228852          P          06          24
          77231981          P          06          24
          77233085          P          06          24
          77236342          P          06          24
          77239303          P          06          24
          77239683          P          06          24
          77242563          P          06          24
          77245613          P          06          24
          77245671          P          06          24
          77245854          P          06          24
          77246533          P          06          24
          77248213          P          06          24
          77264052          P          06          24
          77265574          P          06          24
          77267681          P          06          24
          77268844          P          06          24
          77271253          P          06          24
          77272194          P          06          24
          77272343          P          06          24
          77274581          P          06          24
          77275993          P          06          24
          77276295          P          06          24
          77277092          P          06          24
          77278894          P          06          24
          77279604          P          06          24
          77281091          P          06          24
          77281253          P          06          24
          77282775          P          06          24
          77283064          P          06          24
          77283132          P          06          24
          77283491          P          06          24
          77283763          P          06          24
          77284303          P          06          24
          77285362          P          06          24
          77285595          P          06          24
          77288103          P          06          24
          77291591          P          06          24
          77293535          P          06          24
          77293802          P          06          24
          77295304          P          06          24
          77295414          P          06          24
          77295464          P          06          24
          77296494          P          06          24
          77297225          P          06          24
          77318555          P          06          24
          81146725          P          06          24
          82007374          P          06          24
          82008493          P          06          24
          82008663          P          06          24
          82008723          P          06          24
          82009643          P          06          24
          82010131          P          06          24
          82010652          P          06          24
          82010822          P          06          24
          82011603          P          06          24
          82013095          P          06          24
          82013105          P          06          24
          84034402          P          06          24
          84035791          P          06          24
          84036093          P          06          24
          84036394          P          06          24
          84038891          P          06          24
          84041001          P          06          24
          84042104          P          06          24
          86000631          P          06          24
          86002434          P          06          24
          88007065          P          06          24
          91006352          P          06          24
          99152001          P          06          24
          01020505          C          06          24
          01021323          C          06          24
          01021535          C          06          24
          01021802          C          06          24
          01022201          C          06          24
          01022214          C          06          24
          01023812          C          06          24
          01024452          C          06          24
          07026831          C          06          24
          09000212          C          06          24
          15026462          C          06          24
          15031064          C          06          24
          15034465          C          06          24
          18035115          C          06          24
          35001022          C          06          24
          35009274          C          06          24
          35009342          C          06          24
          37008684          C          06          24
          37012604          C          06          24
          37013304          C          06          24
          37015704          C          06          24
          37016213          C          06          24
          37016611          C          06          24
          40011771          C          06          24
          41008223          C          06          24
          41008325          C          06          24
          41010322          C          06          24
          41013024          C          06          24
          42002015          C          06          24
          49006263          C          06          24
          49006404          C          06          24
          52006713          C          06          24
          70315751          C          06          24
          71008692          C          06          24
          77315594          C          06          24
          77315735          C          06          24
          77316121          C          06          24
          77316493          C          06          24
          77316582          C          06          24
          77316794          C          06          24
          77317224          C          06          24
          77317355          C          06          24
          77317415          C          06          24
          77317732          C          06          24
          77318013          C          06          24
          77318495          C          06          24
          77318513          C          06          24
          77318534          C          06          24
          77318982          C          06          24
          77319195          C          06          24
          77319323          C          06          24
          77319491          C          06          24
          77319522          C          06          24
          77319975          C          06          24
          77320691          C          06          24
          77322321          C          06          24
          77322512          C          06          24
          77323283          C          06          24
          77323995          C          06          24
          77324323          C          06          24
          77324412          C          06          24
          77324501          C          06          24
          77324983          C          06          24
          77326105          C          06          24
          77326113          C          06          24
          77326192          C          06          24
          77327203          C          06          24
          77327504          C          06          24
          77331095          C          06          24
          77332295          C          06          24
          77332795          C          06          24
          77332813          C          06          24
          81146704          C          06          24
          82008524          C          06          24
          82012015          C          06          24
          82012183          C          06          24
          82012311          C          06          24
          82012421          C          06          24
          82012675          C          06          24
          88005385          C          06          24
          88007235          C          06          24
          91006983          C          06          24
          99158581          C          06          24






         TOTAL DE REGISTROS:       754


          Planta Contratada:       241


          Planta Permanente:       513


